,dispersions,dispersions_norm,highly_variable,means,n_cells,var_names
20038,2.714658035182069,0.8496558666229248,1,0.017181762129811075,1446,ZNF114
20039,2.432777551975879,0.27280542254447937,0,0.18732799808017486,13035,ZNF117
20040,2.2168507870184078,-0.16907495260238647,0,0.19451385388669795,13346,ZNF12
20041,2.2642316553044837,-0.07211301475763321,0,0.1839123972625938,10853,ZNF121
20042,2.1584244087071425,-0.2886407971382141,0,0.12108605099863667,7476,ZNF124
20043,2.463724053846585,-0.13641229271888733,0,0.5953073762750601,29446,ZNF131
20044,2.211868760958377,-0.17927034199237823,0,0.008493372519640534,551,ZNF132
20045,2.179192144564546,-0.2461409568786621,0,0.06026485448236657,4190,ZNF133
20046,2.262771066485045,-0.07510201632976532,0,0.12617883845175745,6700,ZNF134
20047,2.302625446053742,0.00645742891356349,0,0.021869332098058313,1335,ZNF135
20048,2.3098324213336316,0.021206045523285866,0,0.20952679258196263,9681,ZNF136
20049,2.2438891985514635,-0.11374256014823914,0,0.20816471536862174,12258,ZNF138
20050,2.404529969413197,0.2149985432624817,0,0.08296359001121112,3248,ZNF14
20051,2.2362639414691,-0.12934716045856476,0,0.15172391700308296,9030,ZNF140
20052,2.373970739065514,0.15246102213859558,0,0.09229114174165408,3869,ZNF141
20053,2.2175541526550577,-0.16763556003570557,0,0.05513396371661796,3438,ZNF142
20054,2.2652491578818665,-0.07003076374530792,0,0.20863488873729186,11250,ZNF143
20055,2.220198859046236,-0.16222332417964935,0,0.36191652235128263,22253,ZNF146
20056,2.27103671910545,-0.42357337474823,0,0.5799126331493324,35148,ZNF148
20057,2.3005174927072574,0.0021436368115246296,0,0.026050177656558687,1127,ZNF154
20058,2.2583166881414636,-0.0842176228761673,0,0.03774747238960822,2021,ZNF155
20059,2.3816685658805614,0.16821414232254028,0,0.10876608572588933,5429,ZNF16
20060,2.3125780286819357,0.02682475559413433,0,0.20474033842590933,10686,ZNF160
20061,2.4154232466678485,0.23729094862937927,0,0.09094240298511291,4891,ZNF165
20062,2.361162268833317,0.1262493133544922,0,0.062129525126770224,2444,ZNF169
20063,2.2963713921023468,-0.006341094151139259,0,0.06080550003512814,2842,ZNF17
20064,2.237124790059216,-0.1275854855775833,0,0.07936902551299232,5103,ZNF174
20065,2.298217151052308,-0.0025638658553361893,0,0.03235516974298609,1880,ZNF175
20066,2.3123096227712088,0.026275480166077614,0,0.07563241507449743,3696,ZNF18
20067,2.2665521000300375,-0.06736437231302261,0,0.08274077191569758,4392,ZNF180
20068,2.296730798600169,-0.005605591461062431,0,0.09605305766721692,5227,ZNF181
20069,2.2567023052392674,-0.08752135187387466,0,0.05020140689778887,2998,ZNF182
20070,2.3583268772732886,0.12044686079025269,0,0.10520024049727474,4973,ZNF184
20071,1.8306693332720378,-0.9593706727027893,0,0.07280827056306399,7851,ZNF185
20072,2.1336396714030785,-0.33936119079589844,0,0.08588101720689051,6029,ZNF189
20073,2.2749067783495063,-0.0502670593559742,0,0.03612027033702339,2092,ZNF19
20074,2.2314648697425494,-0.1391681581735611,0,0.22184286739619993,13059,ZNF195
20075,2.2045222159491322,-0.19430458545684814,0,0.08263424704763178,5352,ZNF197
20076,2.1588781631086755,-0.2877122163772583,0,0.02995408991121706,1835,ZNF2
20077,2.218715266489255,-0.16525940597057343,0,0.016698859227698676,1307,ZNF20
20078,2.302899386471493,0.007018030621111393,0,0.128310052473933,6622,ZNF200
20079,2.213026478770728,-0.17690114676952362,0,0.052522709019313475,3103,ZNF202
20080,1.878364135461753,-0.8617663383483887,0,0.07324615295352466,8206,ZNF205
20081,2.3997585680719316,-0.5368250012397766,0,1.0752852333461347,68423,ZNF207
20082,2.2772466804798634,-0.04547859728336334,0,0.023809731635706786,1012,ZNF208
20083,2.3153874031124233,0.03257396072149277,0,0.11166779513986483,4983,ZNF211
20084,2.2353622769930417,-0.13119235634803772,0,0.09343133895376368,5654,ZNF212
20085,2.128722104110322,-0.34942469000816345,0,0.053313004763163384,4094,ZNF213
20086,2.3028156862373934,0.006846743170171976,0,0.09620797787649449,4778,ZNF213-AS1
20087,1.9127908788316224,-0.7913141846656799,0,0.005720642696160508,586,ZNF214
20088,1.9219420727437664,-0.7725868225097656,0,0.008252813297550753,735,ZNF215
20089,2.1368072281269583,-0.332878977060318,0,0.2172891851290561,15422,ZNF217
20090,2.0299366285198785,-0.5515828728675842,0,0.08669464386941667,7109,ZNF219
20091,2.4084658134452375,-0.21876341104507446,0,0.6134566030871461,33495,ZNF22
20092,2.2858787649184973,-0.027813587337732315,0,0.004507996120311596,288,ZNF221
20093,2.2989825241215316,-0.000997578608803451,0,0.05066604538426577,2466,ZNF222
20094,2.145976733192166,-0.31411418318748474,0,0.02084926160371374,1491,ZNF223
20095,2.4136740002098236,0.23371121287345886,0,0.38243069940630003,16760,ZNF224
20096,2.271518700348653,-0.05720054358243942,0,0.02977544014036606,1548,ZNF225
20097,2.257663729519488,-0.0855538621544838,0,0.33098852550167335,20140,ZNF226
20098,2.327126190739708,0.05659664049744606,0,0.12682713758688127,6362,ZNF227
20099,1.9415562016942893,-0.7324478030204773,0,0.00823431841820013,882,ZNF229
20100,2.3050060367332046,0.01132915634661913,0,0.007062759151044973,376,ZNF23
20101,2.3442785932629695,0.09169793874025345,0,0.11580517119297577,4917,ZNF230
20102,2.17680815513482,-0.2510196268558502,0,0.06262655664838236,4437,ZNF232
20103,2.387756068087952,0.180671826004982,0,0.00693138491071723,382,ZNF233
20104,2.3095224081292884,0.020571622997522354,0,0.05985012733675878,3189,ZNF234
20105,2.3026936923592305,0.006597090512514114,0,0.03074705519080997,1595,ZNF235
20106,2.264618263821603,-0.07132184505462646,0,0.1591465373449693,8279,ZNF236
20107,2.1262157640843684,-0.354553759098053,0,0.01883995370941378,1355,ZNF239
20108,2.308810460391773,-0.3672793507575989,0,0.6089552795551886,36213,ZNF24
20109,2.2925684754994533,-0.014123520813882351,0,0.08849301407439354,4806,ZNF248
20110,2.217135240469242,-0.16849282383918762,0,0.08365141602546924,5071,ZNF25
20111,2.3374144352580037,0.07765088230371475,0,0.08908211117660994,4134,ZNF250
20112,2.185502908199937,-0.23322638869285583,0,0.046450034170408064,2883,ZNF251
20113,2.6575353045844046,0.7327578663825989,1,0.0052633990421132315,173,ZNF252P-AS1
20114,2.284458390269851,-0.030720293521881104,0,0.0888798753893944,4149,ZNF253
20115,2.2181862131222267,-0.16634207963943481,0,0.13671750503677646,8276,ZNF254
20116,2.2891261621745644,-0.021167995408177376,0,0.04704716139532733,2004,ZNF256
20117,2.277558509181785,-0.044840458780527115,0,0.035577172054353935,1571,ZNF257
20118,2.417974990906938,0.24251292645931244,0,0.21318684704788934,10188,ZNF26
20119,2.204160646688881,-0.19504450261592865,0,0.10236276218049162,6663,ZNF260
20120,2.2884116581455602,-0.022630183026194572,0,0.24251964259794095,13540,ZNF263
20121,2.273053927758643,-0.05405879765748978,0,0.26097459697423775,14647,ZNF264
